Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,Preferred Foot,Height
61,31,€4K,62,55,132lbs,€210K,26,56,54,61,34,Left,5'8
62,59,€2K,74,55,154lbs,€425K,18,65,71,46,68,Left,5'9
56,13,€500,68,57,159lbs,€160K,20,24,18,42,22,Right,6'0
68,33,€10K,68,69,179lbs,€675K,28,60,58,81,67,Right,6'2
59,59,€1K,71,54,163lbs,€240K,18,59,65,58,41,Left,5'8
55,24,€1K,72,52,159lbs,€150K,18,52,57,57,33,Right,5'11
62,63,€2K,72,51,163lbs,€425K,19,66,65,56,50,Left,6'0
68,40,€9K,68,60,176lbs,€375K,33,46,57,49,58,Right,6'0
64,31,€4K,64,58,181lbs,€300K,30,60,47,82,48,Right,6'2
62,46,€2K,62,59,176lbs,€130K,33,49,44,67,43,Right,6'1
70,34,€5K,70,68,154lbs,€0,36,58,47,60,41,Right,6'0
62,47,€3K,69,50,154lbs,€400K,21,68,69,63,59,Left,6'1
71,52,€15K,72,68,130lbs,€1.9M,25,73,78,71,64,Right,5'7
70,52,€20K,70,71,152lbs,€1M,28,64,61,67,59,Left,5'9
57,45,€1K,69,55,163lbs,€180K,18,60,59,59,58,Right,5'10
72,45,€20K,72,72,157lbs,€1.3M,31,67,68,89,53,Left,5'7
65,57,€4K,65,67,176lbs,€525K,27,63,64,75,62,Right,6'4
54,51,€4K,77,53,154lbs,€150K,17,50,52,41,51,Right,5'8
67,47,€7K,67,69,168lbs,€575K,28,70,63,68,63,Right,5'9
78,18,€15K,78,73,190lbs,€7M,29,13,22,29,56,Right,6'3
64,21,€1K,73,54,163lbs,€575K,22,39,33,62,51,Right,6'1
71,51,€10K,71,64,183lbs,€1.2M,30,47,25,74,47,Right,6'1
72,72,€8K,72,67,163lbs,€2.2M,27,72,74,71,66,Right,5'11
60,69,€1K,72,50,148lbs,€300K,19,62,59,60,43,Right,5'11
64,45,€2K,76,48,146lbs,€650K,18,66,63,69,49,Right,5'9
71,44,€30K,77,66,187lbs,€1.9M,22,64,59,69,44,Right,6'2
60,55,€2K,61,55,154lbs,€210K,25,60,65,55,65,Left,5'8
56,46,€1K,75,51,154lbs,€190K,17,60,60,49,62,Right,5'11
60,55,€2K,60,58,159lbs,€15K,37,69,65,51,64,Right,5'8
63,55,€0,66,51,154lbs,€0,24,64,64,69,62,Right,6'0
72,28,€10K,72,65,168lbs,€1.6M,29,52,30,70,39,Right,6'1
67,64,€5K,67,66,190lbs,€375K,34,62,57,74,60,Right,6'1
57,63,€1K,61,47,148lbs,€150K,23,62,68,61,49,Left,5'8
71,56,€10K,71,67,172lbs,€1M,31,65,63,73,64,Left,6'0
59,44,€2K,73,55,132lbs,€350K,20,58,54,71,53,Right,5'7
76,65,€60K,77,72,159lbs,€4.9M,27,81,77,76,75,Right,5'11
64,40,€4K,64,65,181lbs,€180K,33,56,49,75,48,Left,6'4
66,10,€2K,66,65,181lbs,€500K,31,16,12,29,42,Right,6'2
66,71,€500,66,50,187lbs,€625K,28,64,64,60,43,Right,5'11
67,36,€5K,67,59,172lbs,€575K,27,64,62,70,58,Right,5'10
62,46,€3K,62,50,163lbs,€130K,33,60,61,57,53,Right,5'9
70,38,€0,75,70,205lbs,€0,25,51,31,60,33,Right,6'3
76,24,€40K,77,72,187lbs,€5M,26,58,35,62,41,Right,6'1
78,18,€20K,78,79,181lbs,€7.5M,28,22,16,33,42,Right,6'4
58,23,€1K,58,58,168lbs,€60K,33,32,37,56,23,Right,5'11
61,33,€1K,75,58,168lbs,€450K,20,54,42,71,38,Right,6'0
69,64,€4K,79,61,146lbs,€1.7M,21,78,77,74,65,Left,5'5
74,26,€20K,78,68,157lbs,€3.8M,23,70,52,56,18,Right,6'0
73,70,€10K,85,61,163lbs,€4.7M,19,83,80,67,67,Left,5'10
69,35,€15K,69,65,152lbs,€900K,24,69,71,81,50,Left,5'9
61,11,€1K,66,55,194lbs,€250K,25,24,13,32,30,Right,6'4
69,61,€7K,69,65,163lbs,€825K,31,74,72,60,64,Left,5'7
53,17,€500,70,45,154lbs,€100K,17,46,45,65,24,Right,6'3
71,65,€6K,71,73,165lbs,€1.3M,32,71,69,72,69,Right,5'10
74,21,€0,76,64,187lbs,€0,26,29,31,50,26,Right,6'2
61,41,€2K,61,68,172lbs,€100K,33,57,56,66,56,Left,6'0
71,74,€9K,73,70,141lbs,€2M,25,71,73,78,67,Right,5'7
69,69,€9K,69,69,165lbs,€825K,32,72,73,71,67,Right,5'9
53,30,€2K,65,47,148lbs,€90K,20,29,56,60,39,Left,5'9
65,63,€2K,65,62,150lbs,€525K,27,68,66,66,55,Right,5'8
71,63,€15K,74,75,143lbs,€2.1M,24,77,72,77,68,Right,5'7
61,58,€2K,69,54,176lbs,€350K,20,62,59,59,41,Right,6'0
73,39,€30K,81,76,181lbs,€3.7M,23,68,61,77,65,Right,6'0
69,43,€15K,78,64,154lbs,€1.4M,22,67,68,74,39,Right,5'10
68,37,€8K,71,64,174lbs,€925K,24,57,58,75,39,Right,6'2
63,57,€7K,79,46,148lbs,€675K,19,65,68,58,56,Left,5'6
60,56,€4K,63,56,132lbs,€230K,24,61,55,52,43,Right,5'6
61,60,€2K,72,52,161lbs,€325K,18,62,59,65,63,Right,5'10
53,57,€1K,61,49,174lbs,€80K,19,49,50,51,38,Right,6'0
67,29,€2K,79,61,154lbs,€1M,19,62,60,68,40,Right,5'10
73,74,€40K,78,64,157lbs,€4M,22,69,68,65,70,Right,5'10
64,29,€5K,67,50,198lbs,€475K,24,48,46,71,43,Left,6'5
56,26,€3K,61,52,154lbs,€120K,21,37,45,64,43,Left,5'9
50,16,€2K,62,35,154lbs,€50K,21,16,17,19,34,Right,6'1
62,62,€1K,67,52,168lbs,€375K,24,62,64,64,58,Right,5'10
69,56,€20K,70,66,132lbs,€1.2M,26,69,70,74,67,Left,5'5
69,33,€10K,69,65,176lbs,€775K,29,59,50,64,56,Right,6'1
64,15,€2K,74,60,176lbs,€625K,20,25,15,26,21,Right,6'2
68,27,€0,68,68,154lbs,€0,28,59,63,90,37,Left,5'8
60,62,€1K,78,51,157lbs,€350K,16,59,63,62,55,Left,5'9
69,48,€4K,79,67,163lbs,€1.4M,21,63,59,75,53,Right,5'9
53,28,€1K,66,44,187lbs,€90K,19,40,37,61,36,Left,6'2
69,11,€3K,69,72,185lbs,€450K,36,24,12,30,10,Left,6'2
72,65,€20K,77,61,132lbs,€2.9M,22,76,78,69,69,Right,5'6
77,16,€1K,77,76,179lbs,€6M,29,32,29,25,60,Right,5'11
51,38,€500,63,44,146lbs,€60K,17,54,53,59,47,Right,6'1
57,48,€2K,66,51,161lbs,€180K,22,60,58,69,53,Right,6'0
64,61,€3K,64,69,190lbs,€300K,33,63,55,60,68,Left,6'4
60,58,€1K,71,59,134lbs,€325K,21,67,66,66,60,Right,5'9
71,70,€8K,78,68,168lbs,€2.4M,20,72,68,61,42,Right,6'0
58,19,€2K,66,52,185lbs,€170K,23,23,19,29,15,Right,6'0
70,44,€500,70,73,185lbs,€1.2M,24,59,51,64,64,Right,6'0
61,11,€2K,79,57,187lbs,€400K,18,18,14,26,34,Left,6'4
65,23,€2K,71,53,205lbs,€625K,20,36,31,73,30,Right,6'6
56,60,€2K,68,55,146lbs,€190K,20,52,55,60,40,Right,5'10
68,66,€6K,76,57,157lbs,€1.3M,21,73,67,67,70,Left,5'9
66,14,€2K,66,65,168lbs,€500K,30,23,15,21,43,Left,6'1
64,60,€5K,76,55,172lbs,€775K,20,68,66,70,67,Right,5'9
65,53,€5K,68,71,185lbs,€575K,24,64,58,77,50,Right,6'4
65,12,€2K,65,59,174lbs,€450K,29,18,10,36,42,Right,6'0
58,39,€4K,59,51,126lbs,€130K,26,41,53,68,44,Left,5'6
62,16,€2K,72,48,168lbs,€400K,20,20,21,44,20,Right,6'1
72,32,€15K,74,68,176lbs,€2.1M,26,68,58,68,59,Left,6'3
69,59,€6K,69,68,168lbs,€1M,26,68,69,59,66,Right,5'10
63,57,€2K,70,65,148lbs,€475K,22,64,68,51,50,Right,5'9
62,56,€3K,62,56,159lbs,€275K,29,62,63,63,60,Right,5'10
78,63,€10K,78,57,126lbs,€8.5M,28,81,80,63,80,Left,5'3
70,28,€8K,70,76,150lbs,€925K,30,57,52,78,36,Left,5'9
69,66,€7K,69,60,161lbs,€950K,29,74,72,60,74,Right,5'10
71,41,€8K,71,64,157lbs,€1.1M,30,72,71,76,66,Left,5'9
62,54,€2K,62,60,168lbs,€80K,34,59,58,73,58,Left,5'10
76,61,€50K,76,77,157lbs,€3.9M,29,75,66,75,69,Right,5'10
71,66,€15K,71,71,181lbs,€1.5M,30,71,68,72,69,Left,5'9
76,65,€30K,77,72,146lbs,€6M,24,77,80,72,73,Right,5'5
70,39,€1K,70,61,168lbs,€950K,30,68,66,69,50,Left,5'11
67,39,€4K,69,60,154lbs,€700K,27,51,42,70,42,Right,5'10
75,58,€8K,83,77,148lbs,€5.5M,19,78,80,76,75,Right,5'9
71,42,€10K,74,65,157lbs,€1.7M,25,72,72,71,47,Left,5'8
66,66,€2K,66,68,187lbs,€500K,31,60,59,70,66,Left,6'1
60,19,€3K,63,56,176lbs,€200K,23,23,16,24,29,Right,6'2
71,68,€4K,76,72,165lbs,€2.3M,22,71,72,75,66,Right,5'9
70,52,€10K,83,56,141lbs,€2.2M,18,75,76,58,61,Left,5'11
57,60,€2K,58,49,194lbs,€140K,26,51,49,63,42,Right,6'4
69,68,€5K,70,66,170lbs,€1.2M,24,70,73,68,59,Left,5'10
71,35,€5K,71,62,203lbs,€1.2M,29,60,45,72,32,Right,6'0
75,68,€30K,75,79,192lbs,€3.9M,29,79,76,81,81,Right,6'4
57,52,€1K,62,65,187lbs,€130K,24,49,40,65,35,Left,6'1
71,70,€7K,72,75,157lbs,€1.9M,25,72,70,75,58,Right,5'10
65,61,€3K,68,67,165lbs,€650K,24,68,69,58,62,Left,5'11
72,13,€8K,85,59,185lbs,€3.7M,20,22,23,25,32,Left,6'4
71,67,€10K,77,67,150lbs,€2.2M,21,68,77,69,62,Left,5'9
57,32,€3K,68,51,159lbs,€180K,20,55,60,45,49,Right,6'1
66,68,€2K,81,51,119lbs,€1.2M,18,72,77,48,60,Right,5'6
67,58,€10K,67,61,152lbs,€725K,28,71,65,59,70,Left,5'11
65,30,€10K,77,54,192lbs,€850K,20,54,60,56,34,Left,6'2
64,15,€3K,68,59,198lbs,€475K,25,45,38,72,44,Left,6'3
70,72,€15K,70,70,176lbs,€1.1M,32,67,64,83,67,Right,6'1
62,41,€3K,70,55,179lbs,€325K,19,58,62,68,58,Right,5'11
71,49,€10K,72,66,190lbs,€1.5M,27,65,66,72,51,Right,6'2
62,29,€3K,62,53,192lbs,€160K,32,44,32,61,45,Right,6'1
61,36,€3K,67,63,165lbs,€275K,21,57,52,66,48,Right,5'11
65,65,€4K,65,64,170lbs,€550K,27,56,61,84,60,Right,6'0
77,21,€30K,85,74,187lbs,€9M,21,52,45,62,31,Right,6'3
56,8,€500,66,44,190lbs,€130K,19,35,13,24,46,Right,6'2
66,66,€2K,71,63,163lbs,€850K,24,65,57,64,50,Right,6'1
50,5,€2K,66,44,172lbs,€60K,18,14,11,18,34,Right,6'3
58,27,€1K,65,41,176lbs,€160K,20,60,62,62,38,Left,5'9
70,61,€20K,71,60,179lbs,€1.5M,25,69,73,78,66,Right,6'0
68,61,€4K,74,63,152lbs,€1.2M,23,68,68,77,68,Left,5'9
76,41,€20K,76,74,157lbs,€4.1M,28,74,69,69,74,Left,6'1
69,64,€10K,69,58,187lbs,€1.1M,25,71,75,66,59,Right,5'10
66,43,€10K,66,64,143lbs,€475K,28,60,61,80,51,Left,5'7
70,61,€9K,73,70,159lbs,€1.7M,24,68,71,90,61,Right,5'8
68,52,€7K,68,58,159lbs,€625K,30,61,56,70,47,Left,6'1
77,57,€30K,77,79,159lbs,€5.5M,28,79,65,72,79,Right,5'9
68,56,€3K,72,65,161lbs,€1.1M,23,73,66,76,69,Right,5'11
68,50,€5K,70,66,165lbs,€900K,24,66,61,80,61,Right,5'11
68,66,€20K,73,66,148lbs,€1.2M,24,69,71,71,57,Right,5'9
70,45,€40K,70,71,170lbs,€1.1M,26,61,62,77,59,Right,6'1
69,75,€15K,79,56,181lbs,€1.7M,20,65,69,57,57,Right,6'2
65,42,€3K,65,67,157lbs,€180K,35,65,53,88,64,Right,5'10
77,76,€20K,77,76,170lbs,€7M,27,78,75,90,79,Right,5'10
60,59,€500,79,58,141lbs,€350K,16,58,57,59,58,Right,5'10
75,78,€20K,82,76,181lbs,€6M,23,74,71,63,48,Right,6'2
75,76,€15K,75,71,159lbs,€3.3M,32,77,73,62,71,Right,5'9
69,31,€7K,69,64,174lbs,€700K,30,59,49,75,43,Right,5'11
68,15,€3K,73,61,190lbs,€1M,23,34,28,65,14,Right,6'3
71,38,€6K,71,64,185lbs,€1.4M,26,58,29,72,36,Right,6'1
58,54,€1K,66,51,161lbs,€200K,22,58,59,60,52,Right,5'11
73,30,€10K,74,56,205lbs,€2.7M,27,62,50,71,48,Right,6'5
82,87,€80K,82,82,161lbs,€20.5M,28,79,76,74,72,Right,5'9
72,28,€15K,79,63,165lbs,€2.5M,20,71,57,70,31,Left,5'11
64,62,€1K,64,59,183lbs,€375K,30,62,61,71,59,Right,6'0
52,11,€4K,60,40,163lbs,€60K,21,11,11,17,26,Right,6'2
56,35,€500,67,48,168lbs,€140K,19,57,55,73,46,Right,6'3
61,56,€1K,62,60,183lbs,€250K,26,60,55,78,61,Left,6'3
79,41,€30K,79,73,168lbs,€8M,28,78,67,87,62,Left,5'10
61,50,€2K,61,51,132lbs,€230K,27,60,58,70,50,Right,6'0
66,11,€3K,66,59,159lbs,€450K,30,63,55,64,57,Right,6'1
67,68,€15K,67,73,209lbs,€375K,34,65,61,57,64,Right,6'3
65,32,€3K,65,64,209lbs,€160K,34,45,37,56,40,Right,6'3
62,69,€2K,76,59,157lbs,€550K,17,52,53,50,47,Right,6'0
51,28,€1K,70,48,163lbs,€70K,17,31,50,55,39,Left,5'11
61,41,€2K,68,56,179lbs,€275K,22,63,58,56,54,Right,5'11
80,50,€20K,84,80,157lbs,€15.5M,23,78,79,86,67,Left,5'11
72,51,€15K,72,71,174lbs,€650K,34,74,63,34,62,Right,6'3
67,61,€5K,77,62,148lbs,€975K,18,72,70,73,63,Left,5'9
57,35,€2K,57,55,157lbs,€90K,28,62,48,57,50,Right,5'10
72,31,€15K,73,66,159lbs,€2M,26,66,59,72,52,Left,5'10
55,21,€1K,66,41,168lbs,€110K,18,42,32,59,38,Right,6'2
75,66,€40K,82,79,170lbs,€5M,22,73,69,70,69,Right,6'2
72,66,€30K,84,64,146lbs,€3.7M,20,76,80,71,57,Right,5'10
77,16,€60K,77,68,179lbs,€5M,30,55,49,54,28,Right,6'2
69,51,€10K,70,58,159lbs,€1.2M,25,73,79,67,60,Right,5'11
76,58,€20K,76,76,170lbs,€3.2M,33,78,78,78,77,Right,5'11
67,19,€4K,72,60,170lbs,€825K,23,62,57,80,47,Right,5'11
75,61,€9K,75,76,148lbs,€3.5M,31,78,79,85,71,Right,5'7
60,30,€4K,72,58,146lbs,€300K,20,50,64,65,45,Left,5'10
70,12,€3K,70,63,185lbs,€950K,33,25,11,26,34,Right,6'4
66,43,€2K,66,63,168lbs,€500K,28,53,45,55,32,Right,6'0
57,41,€500,72,52,157lbs,€230K,18,52,58,56,48,Left,5'9
68,70,€5K,74,71,161lbs,€1.1M,19,67,60,58,70,Right,6'0
60,50,€1K,72,43,152lbs,€275K,19,59,56,72,53,Left,6'0
68,37,€7K,71,63,176lbs,€900K,25,57,54,70,46,Right,6'0
72,29,€7K,72,65,165lbs,€950K,33,74,49,83,63,Right,5'10
60,10,€3K,60,72,181lbs,€130K,33,12,9,32,32,Right,6'0
62,15,€2K,65,30,181lbs,€300K,24,10,14,21,24,Right,6'3
73,29,€30K,78,68,163lbs,€3.3M,23,73,72,75,57,Left,5'10
61,51,€1K,73,52,121lbs,€375K,19,66,68,34,67,Right,5'6
86,88,€180K,93,85,161lbs,€56.5M,22,91,91,83,84,Left,5'10
61,55,€500,73,52,143lbs,€400K,20,53,66,54,56,Right,5'10
77,81,€30K,82,81,165lbs,€9.5M,24,77,73,70,58,Left,5'11
76,65,€80K,79,68,143lbs,€5.5M,23,81,77,85,58,Left,5'7
62,60,€1K,72,58,165lbs,€450K,21,61,63,56,57,Right,5'10
76,71,€10K,76,68,168lbs,€4.5M,31,78,75,73,78,Right,5'11
75,64,€9K,84,74,154lbs,€6.5M,20,74,75,69,77,Right,5'9
51,32,€500,64,55,161lbs,€70K,17,50,46,53,48,Right,5'11
68,24,€15K,77,66,192lbs,€1.2M,22,69,64,65,51,Left,6'2
69,47,€7K,69,67,185lbs,€650K,31,69,54,66,62,Right,6'2
69,48,€9K,70,67,168lbs,€975K,26,69,63,73,66,Right,5'7
64,64,€5K,64,61,179lbs,€425K,29,58,61,78,55,Right,6'0
59,24,€500,71,57,150lbs,€210K,18,54,51,63,56,Right,5'10
69,62,€6K,69,64,161lbs,€825K,31,68,67,68,68,Right,5'8
67,44,€6K,67,64,181lbs,€550K,28,69,59,73,58,Right,6'1
63,14,€2K,65,43,172lbs,€325K,27,12,14,58,13,Right,6'1
60,27,€1K,76,47,165lbs,€350K,19,49,37,72,31,Left,5'9
74,26,€10K,78,75,154lbs,€3.7M,24,69,67,77,56,Left,5'9
62,59,€2K,72,57,161lbs,€425K,19,61,69,55,56,Right,5'10
71,74,€10K,71,67,165lbs,€1.8M,26,73,72,68,66,Right,5'10
52,17,€2K,60,48,163lbs,€60K,20,17,15,31,30,Right,6'0
65,62,€3K,65,62,161lbs,€375K,30,63,62,74,68,Right,5'9
76,79,€30K,76,80,172lbs,€5.5M,27,72,75,73,72,Right,6'1
58,21,€2K,70,45,165lbs,€190K,19,55,45,58,32,Right,6'0
63,35,€2K,72,57,168lbs,€400K,19,60,61,66,42,Left,6'0
52,17,€3K,58,48,174lbs,€60K,24,12,17,37,54,Right,6'1
60,55,€2K,73,53,161lbs,€325K,19,57,59,58,56,Left,5'8
69,70,€30K,69,50,174lbs,€1M,29,70,72,45,61,Right,5'11
71,48,€10K,79,71,161lbs,€2.4M,20,69,65,77,70,Right,6'1
64,46,€1K,74,65,161lbs,€625K,20,65,64,74,63,Right,5'10
61,43,€3K,75,57,163lbs,€425K,19,63,54,47,46,Right,5'11
66,60,€3K,67,60,174lbs,€750K,25,64,66,68,60,Right,5'10
52,28,€1K,63,45,137lbs,€60K,18,38,49,58,34,Left,5'7
73,76,€15K,77,68,165lbs,€3.9M,24,67,70,76,58,Right,5'10
68,69,€10K,74,60,148lbs,€1.2M,23,65,72,71,59,Left,5'7
70,27,€9K,71,74,192lbs,€1.3M,26,58,45,90,63,Right,6'4
69,62,€6K,74,68,168lbs,€1.3M,23,75,74,78,75,Right,5'11
74,40,€20K,74,69,181lbs,€2.8M,27,55,48,63,54,Right,6'3
65,50,€3K,67,63,157lbs,€625K,25,65,67,65,64,Right,5'11
60,65,€1K,78,55,165lbs,€350K,17,63,59,55,49,Right,5'11
66,64,€4K,73,59,134lbs,€775K,19,72,71,66,58,Right,5'5
75,22,€20K,79,66,174lbs,€4.4M,25,53,35,67,40,Right,6'6
79,73,€70K,79,81,161lbs,€9M,30,81,83,75,74,Right,5'8
70,12,€5K,70,68,187lbs,€1.1M,29,14,13,37,22,Right,6'4
64,15,€2K,71,62,165lbs,€525K,23,18,19,41,24,Right,5'11
64,30,€3K,73,58,176lbs,€575K,22,59,44,60,30,Right,6'2
64,44,€3K,72,66,165lbs,€650K,22,73,71,63,50,Right,5'11
61,58,€3K,68,48,163lbs,€325K,20,64,66,64,47,Right,6'0
71,65,€10K,71,64,150lbs,€1.6M,29,71,71,54,72,Right,5'7
71,41,€20K,75,69,170lbs,€1.8M,24,69,66,72,51,Left,6'0
65,40,€1K,65,66,161lbs,€350K,31,59,57,71,57,Right,5'10
76,14,€20K,76,74,172lbs,€4.3M,27,21,13,35,25,Right,6'2
63,46,€7K,63,55,174lbs,€190K,32,52,49,65,39,Right,6'0
72,48,€4K,75,66,159lbs,€2.2M,25,70,72,80,50,Right,5'7
69,25,€8K,73,68,187lbs,€1.1M,23,52,33,67,50,Right,6'2
67,30,€8K,77,53,165lbs,€1M,21,68,48,60,40,Right,6'1
70,48,€30K,70,70,170lbs,€825K,33,71,64,79,68,Right,5'11
61,19,€1K,64,55,148lbs,€275K,24,56,71,72,47,Left,5'4
59,28,€2K,68,54,165lbs,€210K,22,60,45,67,51,Right,5'11
70,14,€7K,74,66,154lbs,€1.5M,23,16,11,31,42,Right,6'4
63,9,€2K,74,56,172lbs,€450K,19,13,10,18,32,Right,6'2
59,42,€2K,70,46,165lbs,€275K,20,62,64,76,49,Left,5'10
71,57,€15K,72,70,141lbs,€1.9M,26,72,67,79,69,Right,5'11
63,63,€2K,73,56,150lbs,€500K,19,63,56,66,53,Right,5'9
62,28,€2K,71,64,157lbs,€375K,22,55,51,75,41,Right,5'7
66,9,€3K,66,60,192lbs,€475K,32,26,14,27,51,Right,6'2
65,65,€3K,66,61,196lbs,€625K,26,63,58,66,41,Right,6'2
76,75,€50K,84,79,150lbs,€7M,19,76,77,77,71,Right,5'10
55,53,€500,68,42,150lbs,€140K,17,55,57,46,55,Right,5'10
63,25,€2K,73,53,176lbs,€475K,22,40,44,60,30,Left,6'0
52,29,€1K,65,46,137lbs,€80K,19,62,46,43,43,Right,5'7
72,9,€10K,78,67,194lbs,€2.5M,22,25,13,30,37,Right,6'6
49,45,€2K,66,50,154lbs,€60K,17,53,47,50,44,Right,6'1
66,58,€3K,70,66,154lbs,€800K,23,68,66,68,56,Right,5'9
68,66,€9K,68,72,152lbs,€825K,28,66,63,73,65,Left,5'6
62,58,€2K,76,57,154lbs,€550K,18,57,59,65,60,Left,5'8
55,45,€500,69,54,154lbs,€170K,18,50,57,61,52,Right,5'9
66,52,€4K,67,62,165lbs,€600K,25,65,64,69,61,Left,5'11
64,55,€2K,69,68,176lbs,€500K,21,61,63,69,52,Right,5'9
73,32,€15K,73,66,183lbs,€1.3M,33,51,42,65,22,Left,6'0
64,53,€3K,67,64,170lbs,€550K,24,67,64,79,63,Right,5'10
66,21,€6K,72,58,163lbs,€725K,22,57,41,60,35,Right,5'10
65,64,€2K,65,62,172lbs,€550K,27,57,59,67,47,Right,6'0
70,65,€7K,70,67,148lbs,€1.3M,27,72,73,72,68,Left,5'9
64,62,€3K,64,53,170lbs,€450K,26,64,63,67,56,Left,5'9
69,55,€6K,77,70,172lbs,€1.5M,20,75,70,92,62,Right,6'1
65,48,€2K,68,56,154lbs,€650K,24,62,63,79,65,Right,5'8
62,46,€4K,73,59,146lbs,€425K,20,61,59,64,55,Left,5'9
66,63,€3K,73,72,159lbs,€900K,20,61,60,70,65,Right,5'9
67,58,€9K,76,63,161lbs,€1.1M,21,70,67,75,65,Right,6'3
71,58,€6K,74,69,165lbs,€1.7M,26,68,68,78,66,Left,6'0
55,42,€500,71,47,139lbs,€160K,19,50,54,62,45,Left,5'9
56,55,€2K,63,55,150lbs,€150K,23,51,52,66,51,Right,5'8
63,32,€2K,76,63,154lbs,€525K,19,45,60,81,43,Left,5'7
52,9,€500,60,48,176lbs,€60K,21,18,8,17,23,Right,6'2
68,46,€7K,71,64,170lbs,€1.1M,24,70,64,77,68,Right,5'10
68,43,€20K,68,68,168lbs,€425K,34,67,59,87,69,Left,5'6
71,37,€500,74,71,190lbs,€1.8M,24,49,44,55,42,Right,6'1
71,43,€15K,76,70,157lbs,€1.9M,24,70,71,78,64,Right,5'11
64,42,€3K,74,60,165lbs,€625K,20,63,51,72,59,Right,6'1
68,41,€2K,78,52,132lbs,€1.4M,20,64,76,83,65,Left,5'4
66,62,€6K,66,61,194lbs,€625K,26,63,61,84,64,Right,6'2
66,45,€4K,66,69,185lbs,€350K,32,60,51,67,40,Left,6'0
63,60,€500,67,53,159lbs,€450K,23,63,62,66,60,Right,5'11
65,64,€4K,69,60,165lbs,€700K,24,65,61,67,65,Right,6'2
64,59,€3K,64,61,141lbs,€425K,28,63,63,73,62,Right,5'10
59,63,€1K,72,49,159lbs,€275K,19,50,50,55,47,Right,6'0
67,36,€8K,76,66,176lbs,€975K,21,53,60,74,66,Right,6'2
79,68,€30K,86,77,150lbs,€14.5M,20,82,86,78,80,Right,5'8
68,41,€5K,73,64,159lbs,€1M,21,59,42,70,63,Right,6'0
67,34,€10K,67,60,165lbs,€475K,31,53,48,73,58,Right,6'1
68,17,€3K,68,69,154lbs,€150K,41,18,12,34,49,Left,5'10
61,53,€2K,61,55,132lbs,€220K,28,56,61,70,52,Right,5'7
75,75,€40K,76,77,154lbs,€4.8M,26,76,72,74,73,Right,6'0
74,77,€50K,80,68,170lbs,€4.8M,23,73,71,71,65,Right,6'0
64,53,€5K,65,60,172lbs,€500K,25,61,61,62,58,Left,6'0
68,45,€4K,71,68,150lbs,€1M,25,66,63,74,69,Right,5'10
67,11,€7K,70,67,183lbs,€750K,25,19,14,35,48,Right,6'3
73,43,€20K,73,71,154lbs,€1.9M,31,60,46,89,64,Right,5'10
61,24,€3K,63,48,143lbs,€230K,26,47,38,82,41,Right,5'9
55,13,€500,69,55,198lbs,€160K,19,22,14,58,23,Right,6'4
76,65,€30K,79,73,168lbs,€6.5M,25,76,72,86,76,Right,5'11
55,31,€1K,61,50,159lbs,€100K,19,51,50,64,52,Right,5'11
64,39,€5K,64,65,168lbs,€375K,24,68,50,59,50,Left,5'10
74,49,€8K,78,74,154lbs,€3.8M,24,73,64,86,60,Right,5'9
69,61,€8K,69,65,150lbs,€1M,28,69,72,61,61,Right,5'10
69,36,€8K,71,61,157lbs,€1M,25,66,65,73,51,Right,5'8
48,47,€2K,67,50,132lbs,€70K,18,48,47,53,56,Right,5'8
69,56,€6K,74,64,165lbs,€1.1M,24,65,71,73,52,Right,5'11
68,54,€7K,68,57,181lbs,€625K,30,62,55,90,67,Right,6'1
54,8,€1K,58,48,185lbs,€80K,25,19,11,24,26,Right,6'4
69,62,€8K,69,65,143lbs,€875K,31,71,72,59,67,Right,5'6
64,65,€6K,64,64,165lbs,€450K,27,60,59,57,50,Left,6'0
58,61,€2K,64,40,161lbs,€190K,22,52,67,44,50,Right,5'10
66,53,€6K,66,65,139lbs,€550K,30,67,68,63,66,Right,5'5
53,39,€1K,67,46,174lbs,€120K,19,55,52,40,62,Right,6'3
74,75,€30K,79,71,165lbs,€4.6M,23,69,74,85,59,Right,6'0
64,55,€4K,72,53,163lbs,€625K,21,68,67,68,52,Right,6'0
57,60,€2K,66,48,159lbs,€190K,20,49,52,56,46,Right,5'10
57,50,€2K,72,52,141lbs,€240K,19,58,62,50,53,Right,5'10
73,64,€10K,73,76,152lbs,€2.3M,32,76,74,69,74,Right,5'9
65,60,€2K,74,61,152lbs,€825K,20,68,71,56,51,Right,5'10
57,55,€500,66,57,141lbs,€180K,21,59,60,58,58,Left,5'9
67,60,€4K,74,62,165lbs,€1M,23,71,67,70,70,Right,5'10
74,73,€30K,76,70,168lbs,€4.2M,25,72,73,74,60,Right,5'10
78,22,€30K,78,72,185lbs,€6.5M,28,69,28,61,37,Left,6'4
55,17,€2K,62,44,172lbs,€110K,23,18,18,35,41,Left,6'0
72,33,€9K,79,65,152lbs,€2.5M,20,68,67,83,54,Right,5'11
68,53,€6K,68,64,154lbs,€475K,32,59,58,82,57,Left,5'9
71,64,€7K,71,65,165lbs,€1.7M,28,68,65,76,56,Right,5'10
52,32,€2K,62,56,154lbs,€70K,22,49,55,53,48,Right,5'10
52,11,€500,52,50,179lbs,€20K,36,22,21,37,21,Right,5'10
