Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,PreferredFoot,Height
66,19,17,67,65,45,136,26,19,13,31,51,1,15
85,70,9,86,84,16,97,26,89,86,79,88,1,1
75,54,14,75,74,16,81,27,71,73,83,59,1,0
62,74,33,80,52,18,130,17,68,62,55,45,1,10
64,51,17,69,59,12,132,23,65,64,70,58,0,8
70,11,35,73,68,20,4,25,26,13,30,35,1,12
83,13,19,89,81,36,73,23,22,20,31,55,0,13
62,31,17,68,54,21,93,20,60,59,64,64,1,1
55,22,22,62,45,17,11,22,48,50,63,44,0,8
62,52,26,63,63,26,93,24,64,59,55,61,1,11
73,29,29,73,69,15,7,32,58,44,70,39,1,1
80,75,30,80,78,15,29,26,85,84,78,78,0,8
63,62,22,66,65,23,115,24,61,68,53,53,1,0
68,34,31,76,59,32,1,21,62,64,84,51,0,15
60,17,13,69,58,26,59,19,24,17,43,18,1,9
59,53,13,65,55,19,56,23,56,57,73,56,1,9
61,39,17,61,56,11,59,28,58,63,78,44,1,7
68,59,8,68,61,20,130,31,61,59,79,65,1,8
75,46,14,75,72,15,79,28,73,75,86,62,0,1
72,73,14,77,65,21,49,23,74,73,79,61,0,6
73,60,8,73,69,26,9,31,67,64,67,45,1,9
70,70,31,70,61,26,158,33,77,71,62,78,1,9
68,61,2,68,64,17,158,27,63,64,83,70,0,9
70,76,8,70,69,21,2,31,67,63,66,54,1,8
66,33,17,73,69,22,149,21,71,69,73,66,0,11
72,14,8,72,65,39,5,33,23,13,30,34,1,13
69,18,31,69,67,25,150,32,19,14,24,19,1,9
66,62,25,73,63,28,158,21,66,66,58,56,1,11
77,49,27,78,75,17,135,26,74,78,83,68,1,6
86,87,18,86,83,25,100,28,86,82,74,85,1,11
60,55,13,60,51,20,37,29,56,62,78,53,0,7
62,39,17,72,55,11,115,19,64,64,46,57,1,7
71,70,8,75,76,28,43,23,68,67,84,69,1,10
76,15,14,76,73,30,79,35,23,13,25,43,1,9
54,42,13,64,48,17,18,21,53,52,53,52,1,1
73,63,25,79,62,15,122,23,75,78,65,72,1,8
69,36,22,69,70,16,121,34,68,66,77,66,0,8
61,27,0,66,49,15,0,22,43,55,64,35,0,9
66,56,31,66,62,17,115,30,65,64,73,59,0,0
60,25,17,69,54,9,68,20,62,54,61,36,0,7
54,34,17,70,63,14,24,17,56,53,52,54,1,8
89,71,20,89,88,11,129,30,92,86,83,90,1,8
71,30,35,71,66,24,3,28,60,49,68,43,1,9
60,61,17,64,54,22,68,24,55,56,51,41,0,10
72,38,8,77,74,18,44,25,69,45,78,63,0,1
68,48,31,68,66,25,139,29,69,55,73,68,1,9
71,72,31,71,64,26,7,28,68,67,68,67,1,1
69,50,13,77,57,21,3,21,70,68,71,60,0,9
55,57,22,63,42,18,21,21,51,55,46,50,0,7
58,42,13,68,42,19,34,19,55,57,59,52,0,1
67,30,25,72,66,30,155,24,64,62,74,56,1,11
68,17,22,68,56,23,98,33,47,34,71,21,1,10
71,58,8,72,67,24,6,26,69,66,81,64,1,0
72,71,29,72,69,28,42,29,72,59,77,49,1,10
66,13,25,66,66,28,127,29,28,18,37,42,1,11
65,32,17,65,65,9,115,27,59,46,81,52,1,6
66,70,25,66,68,25,132,30,65,58,58,53,1,9
59,54,13,64,56,23,37,22,63,58,47,44,1,11
63,11,26,63,64,25,88,28,21,15,34,28,1,12
77,12,8,80,73,36,151,26,25,17,31,46,0,16
55,15,26,58,52,22,162,23,23,11,32,44,1,11
83,79,19,83,80,25,66,26,85,86,82,78,1,9
73,46,19,76,71,21,84,24,76,76,75,65,0,0
71,33,8,71,71,21,3,28,64,57,83,54,1,1
68,34,22,79,64,19,2,19,62,60,79,54,0,9
64,29,22,66,60,16,118,24,64,64,69,46,1,8
61,36,29,71,47,24,93,20,54,54,65,32,1,1
60,19,17,74,44,26,95,19,48,22,59,31,1,10
66,52,22,68,61,10,149,24,67,69,86,68,0,8
62,52,13,63,59,24,93,25,58,59,73,53,0,0
70,65,37,82,66,18,42,18,75,77,64,63,1,8
67,66,37,71,56,20,163,23,68,68,63,64,0,8
63,14,25,71,44,34,115,23,44,30,65,26,0,10
66,57,22,72,54,14,158,22,72,65,66,57,1,0
62,56,17,69,52,28,111,22,68,71,50,70,0,10
68,45,35,71,67,24,158,25,65,66,80,51,0,9
67,62,25,67,57,21,127,29,66,66,86,56,1,0
71,64,31,78,66,14,44,21,68,74,66,62,1,8
73,61,14,73,69,15,47,30,77,76,73,78,1,8
66,32,17,73,59,9,139,19,70,66,56,38,1,1
65,7,17,67,57,33,127,25,19,14,18,59,1,12
67,51,2,79,55,9,3,20,64,67,70,63,1,7
75,67,8,87,78,13,135,19,80,83,70,65,1,7
73,13,2,73,62,27,47,24,31,14,59,52,1,11
68,64,25,69,58,18,41,25,67,68,71,66,0,8
74,23,2,79,64,22,87,21,55,41,70,24,1,11
63,46,17,68,54,15,98,22,56,58,67,45,0,8
61,58,25,61,65,19,37,32,51,57,41,45,1,0
73,12,2,73,67,31,161,37,25,11,23,50,0,1
83,28,30,84,81,29,58,26,72,64,68,59,1,11
62,58,25,62,70,23,68,29,61,64,62,58,0,9
63,58,13,76,58,7,127,19,66,58,71,58,1,8
59,38,25,65,56,17,56,20,58,57,60,53,1,0
50,29,13,60,45,10,119,20,26,45,61,32,0,7
57,16,13,67,54,19,27,19,25,18,22,29,1,10
69,63,14,69,68,28,153,28,75,75,61,72,1,1
79,68,4,79,78,21,10,26,82,84,72,75,1,0
75,11,14,75,73,27,84,28,23,12,32,39,1,11
70,70,23,70,68,13,4,27,73,69,83,55,1,6
61,32,17,65,55,12,68,21,52,63,73,39,1,5
67,14,29,69,65,24,147,26,20,11,32,18,1,11
75,61,2,75,82,18,138,35,82,66,71,77,0,8
60,30,25,77,49,29,95,19,39,37,61,33,1,0
68,63,37,68,73,25,139,32,65,58,75,70,1,9
65,12,29,65,58,36,115,31,21,11,33,29,1,12
66,61,13,66,62,6,139,25,67,68,69,68,0,5
75,40,19,75,72,31,79,29,76,76,77,70,0,9
68,46,31,68,59,26,144,27,63,56,81,59,0,10
56,53,25,72,41,21,39,17,60,63,52,56,1,9
70,60,2,70,66,18,41,32,69,58,78,68,1,0
69,46,29,69,71,19,41,27,68,62,85,72,0,9
63,41,37,82,62,21,139,18,59,72,54,61,1,9
60,42,31,67,62,14,74,20,63,64,62,50,1,0
66,55,37,73,68,14,149,23,64,58,64,75,1,0
65,39,29,77,62,24,157,20,56,58,63,48,1,9
67,50,29,67,71,27,125,30,66,60,74,69,0,9
58,50,25,69,67,9,62,20,57,54,49,51,0,0
66,67,25,78,53,12,41,19,71,70,64,70,1,0
70,61,25,70,70,23,41,29,69,63,82,64,1,1
64,18,13,68,64,25,118,26,21,13,32,24,1,11
68,61,8,73,66,16,165,23,64,64,76,53,1,8
63,40,22,63,61,14,74,27,59,54,77,60,1,8
71,61,2,71,74,22,7,26,74,75,76,72,1,6
73,69,17,73,70,23,78,30,71,74,83,67,1,9
64,64,25,71,43,27,127,23,60,67,71,55,0,9
60,63,29,65,56,17,56,18,58,57,60,50,1,1
62,55,17,75,49,16,125,19,64,68,64,60,1,6
75,35,23,75,72,26,48,31,63,51,65,52,0,10
62,60,17,73,57,23,118,19,65,58,53,53,0,12
70,43,8,70,63,21,1,27,63,64,81,62,1,9
58,42,13,68,55,16,37,18,62,60,64,47,0,1
65,62,29,71,53,25,147,23,66,62,77,58,1,9
66,12,17,74,48,25,153,22,52,46,68,15,1,11
64,67,29,69,58,16,136,23,62,61,59,56,1,0
55,53,17,62,56,16,18,21,59,55,51,46,1,7
60,31,26,68,56,22,65,23,59,57,74,60,1,0
81,85,34,81,85,26,35,28,79,74,79,66,1,11
76,29,19,76,76,16,87,29,76,73,78,49,1,8
66,8,17,68,60,30,136,27,15,13,26,35,1,14
59,17,13,71,52,30,68,20,22,14,24,53,1,14
68,27,29,68,62,18,0,36,50,37,54,46,1,9
60,41,17,68,73,19,74,22,56,57,69,61,0,10
71,63,14,71,73,32,6,27,73,70,81,66,1,11
55,60,17,71,53,27,34,18,49,50,50,45,0,9
62,66,22,62,71,27,39,33,55,53,55,45,1,10
72,71,2,72,70,21,42,28,71,71,73,39,1,9
67,55,33,68,65,27,157,24,66,67,78,61,1,8
52,46,13,67,41,14,11,19,53,55,63,39,1,0
70,67,35,70,64,19,3,27,65,70,80,67,1,6
56,12,13,66,49,26,27,21,17,11,28,36,0,11
65,64,29,65,60,16,127,28,66,60,70,63,1,7
64,66,17,73,53,26,138,19,61,64,74,58,1,12
50,26,13,63,46,13,126,17,38,49,66,33,0,8
71,54,37,76,68,20,9,21,69,65,83,62,0,0
73,75,2,73,73,18,50,28,75,77,82,56,1,0
72,9,37,72,67,29,8,28,21,8,34,71,1,11
65,61,31,65,69,15,37,35,68,69,30,68,0,7
56,57,26,62,54,17,24,22,54,50,51,48,1,0
61,22,33,67,51,21,74,22,42,35,58,33,1,1
51,18,13,64,40,19,137,17,35,30,65,25,1,14
66,23,17,67,59,27,132,27,49,35,55,40,1,12
67,37,2,67,62,23,125,30,61,55,74,58,0,9
73,66,14,74,69,20,49,26,75,75,71,75,0,0
66,60,22,67,63,20,147,26,66,67,73,60,1,10
55,56,13,69,42,30,34,16,53,52,59,39,1,9
81,75,34,81,76,16,22,32,82,83,72,82,1,0
64,49,13,64,59,9,111,29,60,58,65,60,0,7
67,66,37,67,67,26,132,32,65,64,62,68,1,10
75,76,14,82,68,15,142,20,80,81,60,59,0,8
71,59,37,71,67,21,1,30,73,70,78,53,1,0
54,15,13,64,49,17,11,22,24,18,42,16,1,9
71,16,19,74,70,23,8,24,55,40,66,30,1,11
61,48,13,61,58,19,62,27,60,65,67,55,1,7
50,27,13,65,52,16,137,17,47,41,58,48,1,1
65,59,37,65,61,9,98,29,67,64,78,55,0,8
62,67,17,64,58,21,95,25,58,52,58,43,1,8
58,54,13,58,58,19,21,27,55,59,67,53,1,0
64,12,31,73,66,28,132,22,24,18,36,24,1,13
70,34,35,70,66,18,1,27,63,61,91,55,0,0
63,55,17,71,55,19,125,22,72,74,68,62,1,1
68,54,8,73,64,14,2,22,69,71,59,64,1,0
83,36,1,85,81,36,64,24,71,68,75,72,1,14
66,62,35,71,55,34,155,21,67,62,68,67,1,10
79,81,23,84,80,35,25,24,79,76,66,63,1,10
72,67,33,75,64,21,48,23,70,74,78,60,1,0
62,58,17,63,46,16,74,26,64,64,77,25,1,8
62,17,22,68,53,24,93,24,49,34,69,32,1,12
69,36,2,72,72,19,1,24,68,66,76,60,1,0
54,41,22,58,46,9,162,22,53,50,67,46,1,5
69,32,31,76,62,20,2,22,76,74,84,54,1,8
58,32,17,64,61,24,31,24,57,38,53,32,1,12
58,29,17,59,49,21,18,27,37,35,61,29,1,10
61,64,0,74,53,21,0,20,63,60,57,54,1,1
56,59,26,69,48,18,34,18,50,49,51,48,1,0
70,47,14,70,59,22,149,32,64,56,75,48,0,0
81,87,30,81,80,16,14,33,77,78,73,67,1,6
68,65,33,74,67,19,2,22,66,68,71,67,1,0
73,58,14,80,74,20,122,20,76,73,68,75,1,11
60,16,13,72,56,19,74,19,23,14,31,17,1,11
72,64,8,72,71,11,6,28,78,78,82,51,0,0
78,69,19,78,74,14,152,28,78,81,71,83,1,0
77,58,27,77,72,25,134,29,73,73,77,64,0,9
65,61,25,65,61,18,121,30,66,69,58,58,0,0
63,48,13,66,60,22,95,24,64,55,62,48,1,8
60,28,17,72,53,37,74,19,51,51,58,30,1,11
70,8,37,70,66,23,41,32,17,9,33,62,1,9
76,13,14,76,75,23,82,34,35,11,43,49,1,10
68,67,2,84,64,29,7,18,70,74,72,67,1,11
61,26,22,66,58,26,68,23,44,34,62,36,1,10
55,56,17,65,57,14,18,18,54,53,56,41,1,0
69,57,2,70,64,18,2,25,67,68,78,62,1,0
60,42,17,72,53,21,88,20,53,52,73,50,1,8
61,64,25,62,59,21,74,26,59,53,60,51,1,9
58,14,13,60,50,36,24,25,20,14,34,25,1,14
65,68,17,79,69,7,41,18,61,57,74,63,1,6
67,26,29,73,57,35,157,22,54,49,52,51,0,14
60,64,37,68,63,22,74,20,57,61,58,62,1,11
63,24,17,63,57,24,62,30,53,57,70,53,0,1
80,22,19,80,76,27,13,30,61,49,74,49,1,9
64,51,25,74,50,16,144,21,65,72,62,68,0,8
79,37,30,83,73,24,14,24,64,57,74,54,1,9
62,22,17,67,60,14,93,21,60,59,66,55,1,0
66,21,22,75,55,21,149,19,30,14,59,35,1,9
65,29,22,65,58,17,111,28,58,62,81,59,1,6
66,35,17,66,58,20,118,30,67,63,69,66,1,8
66,69,17,76,64,14,41,21,60,57,59,54,1,8
73,60,14,73,79,19,49,28,72,69,81,67,1,8
65,13,22,73,57,38,140,22,17,14,26,36,1,14
67,55,29,71,57,16,163,23,69,69,59,64,1,1
63,33,13,75,57,25,121,19,56,46,67,46,1,10
65,54,25,69,66,18,132,24,70,65,82,67,0,8
62,49,22,71,59,11,115,20,60,72,63,45,1,0
66,43,29,66,65,24,111,31,65,52,71,58,1,1
76,51,23,76,72,16,122,29,69,68,92,68,1,0
80,37,34,80,74,24,10,29,65,60,75,58,1,1
73,15,8,73,75,30,9,34,22,12,34,47,1,12
71,46,31,72,72,25,6,25,62,62,82,64,1,9
80,71,32,85,80,20,32,23,80,76,80,75,0,9
72,58,8,77,75,18,49,23,74,76,83,70,1,7
63,60,22,63,68,23,95,26,61,58,83,53,1,12
69,63,8,77,63,23,5,20,69,73,60,60,1,11
59,60,22,70,58,18,65,19,60,58,64,48,1,0
72,46,19,72,65,29,2,32,62,55,74,48,1,9
69,48,8,73,62,19,1,24,67,64,69,62,0,9
69,72,8,69,63,29,155,32,68,64,53,53,1,11
65,64,2,65,65,37,127,29,63,61,60,55,1,10
63,64,22,67,60,12,115,22,68,66,58,49,1,0
66,63,22,69,60,21,150,24,68,72,71,60,1,1
74,42,14,80,81,15,107,23,76,73,80,68,0,0
63,64,22,63,54,22,95,26,61,59,64,55,1,9
69,15,2,70,66,29,165,29,18,15,45,35,1,11
58,14,17,66,51,24,34,23,21,16,32,12,1,11
80,63,36,84,81,33,26,25,74,74,85,67,1,9
67,49,17,67,68,20,132,28,61,54,73,64,1,8
72,64,33,72,65,24,8,26,75,76,90,59,1,1
71,61,31,74,67,20,42,23,74,76,68,67,1,1
82,48,23,82,77,33,14,32,74,60,63,62,0,11
71,58,8,71,66,26,3,28,68,60,73,50,1,12
54,24,26,68,50,18,21,18,46,47,61,36,1,1
64,37,13,79,55,19,155,17,71,63,68,71,1,8
55,21,13,62,47,31,15,23,35,26,59,33,1,11
74,67,37,75,75,8,122,25,78,69,62,73,1,6
74,65,19,74,78,17,83,26,77,78,71,60,1,5
71,71,8,71,68,18,7,27,72,72,80,65,1,9
71,56,2,71,68,16,5,29,74,71,67,82,1,7
64,35,29,72,54,24,130,23,59,49,71,46,1,9
58,61,13,63,45,20,37,21,54,57,50,51,1,0
72,57,29,73,74,18,45,25,77,70,69,77,1,7
63,23,25,66,57,22,95,26,45,47,74,33,0,1
72,15,37,75,60,25,42,27,29,12,38,12,1,10
71,59,14,72,68,28,9,25,69,74,77,63,1,1
55,38,25,68,42,22,27,20,52,56,58,39,1,1
62,27,17,74,59,21,111,19,51,62,70,33,0,9
63,28,0,70,62,18,0,22,44,64,79,34,0,8
67,46,35,67,60,24,130,29,42,30,60,34,1,11
71,45,33,71,65,21,2,30,71,65,75,72,0,14
67,74,31,69,54,16,163,23,61,64,58,50,1,9
68,35,31,69,65,22,153,27,60,39,59,56,1,10
55,15,17,65,52,18,18,21,27,18,30,36,1,11
73,40,8,76,69,21,101,26,72,68,73,69,1,10
59,15,17,61,54,29,31,26,16,14,22,26,1,11
71,67,33,72,66,24,78,24,68,72,69,65,1,1
75,73,23,76,75,21,110,25,75,76,79,67,0,0
61,51,17,69,58,19,95,22,63,65,82,58,1,6
64,70,22,80,56,14,157,18,66,71,60,61,1,7
66,52,22,69,55,20,140,23,64,62,78,56,1,8
58,50,17,70,55,19,59,19,61,60,56,47,1,9
68,29,29,76,67,29,1,21,55,39,62,35,1,11
69,36,8,75,59,13,2,22,67,58,69,57,0,1
52,33,25,70,48,16,11,18,54,51,53,43,1,1
70,22,8,70,66,30,158,31,65,56,64,52,0,12
67,57,14,67,65,19,130,32,66,60,81,61,1,6
73,69,13,73,76,20,7,32,75,74,74,77,1,10
60,19,17,71,55,26,74,21,23,13,25,40,1,12
54,53,17,72,41,18,24,17,48,55,65,45,0,11
63,41,13,69,60,25,118,23,67,62,68,65,1,9
54,23,13,70,44,21,18,17,29,24,59,29,1,7
62,27,22,69,55,20,95,22,44,33,58,33,1,10
80,14,1,80,79,33,19,29,25,12,35,44,1,13
68,15,31,68,69,28,140,31,23,14,44,53,1,12
50,27,26,64,52,6,137,18,46,40,56,48,1,6
70,58,19,75,65,28,8,24,74,62,76,70,1,10
69,67,14,69,72,31,139,31,75,76,60,73,0,11
66,49,25,66,65,29,95,32,64,62,73,56,1,10
54,34,13,65,53,24,15,20,55,48,58,34,1,10
68,54,17,73,62,15,2,24,69,73,72,68,0,8
76,44,19,86,73,26,135,19,72,63,88,65,1,11
70,65,33,75,67,14,8,22,74,74,69,66,1,6
62,60,17,62,55,25,88,26,60,58,73,43,1,11
66,13,17,68,67,36,136,27,19,14,40,31,1,11
70,66,8,71,65,32,6,25,71,73,68,57,1,10
67,34,35,67,63,21,127,30,55,56,74,41,1,0
69,43,29,69,68,13,155,27,64,59,81,59,1,1
67,51,2,67,63,27,136,31,68,66,68,70,0,1
65,68,35,70,69,29,147,24,61,52,60,57,1,13
70,49,8,77,61,32,6,23,66,64,78,72,0,12
57,11,17,64,48,19,24,21,12,10,26,18,1,1
63,44,25,71,64,17,125,21,65,57,79,57,1,8
66,49,22,67,60,15,136,26,61,59,85,60,0,8
76,66,19,76,74,21,134,28,78,72,53,78,1,1
65,59,17,65,76,18,118,31,68,62,72,65,1,7
47,52,17,57,48,14,119,18,43,41,59,37,1,10
70,12,2,70,65,32,164,33,20,14,24,37,1,10
71,59,8,71,63,22,3,31,75,71,66,62,0,0
71,29,19,78,53,32,78,22,59,57,64,48,0,14
70,57,23,84,63,11,44,17,68,70,81,61,1,0
65,67,22,65,59,11,125,28,65,64,66,42,1,4
69,63,2,69,63,10,1,26,66,68,68,76,1,6
58,13,26,58,60,34,69,42,15,12,39,15,0,12
82,76,19,82,77,21,36,29,85,83,75,81,1,8
64,60,35,67,58,28,130,25,64,69,55,55,0,9
68,58,17,68,60,16,158,27,70,67,54,72,1,6
72,51,31,73,72,25,78,26,68,67,78,73,1,0
61,53,17,61,63,20,39,27,62,56,55,48,1,9
74,77,14,75,72,16,87,25,77,81,65,73,1,0
73,24,8,73,73,24,6,32,60,56,68,35,1,9
64,44,2,75,54,15,147,20,66,63,75,57,1,0
55,20,25,67,54,22,24,20,20,19,27,19,1,11
64,62,35,74,59,14,144,20,64,66,58,57,1,9
62,60,22,63,65,21,93,26,66,62,54,51,1,9
58,20,31,58,50,26,11,29,47,46,54,46,0,11
74,69,30,74,73,17,101,30,76,74,74,76,0,7
71,73,14,72,57,21,9,26,74,69,63,45,1,9
62,13,22,76,49,26,127,19,24,18,38,16,1,12
61,9,22,63,52,28,62,25,14,10,33,18,1,11
69,52,2,69,64,21,132,32,50,63,74,56,1,0
71,61,14,71,66,17,6,27,73,75,79,72,1,0
80,23,3,80,78,19,10,29,74,69,77,69,1,0
72,56,2,72,71,23,5,30,71,75,76,62,0,0
69,36,33,79,61,11,2,18,66,62,70,51,1,7
66,54,22,72,65,17,157,23,65,68,90,60,0,0
64,43,22,64,69,22,115,28,65,60,82,62,1,0
67,25,35,76,64,22,165,22,65,46,64,27,1,1
68,19,33,68,64,37,149,28,20,15,32,37,1,11
69,48,8,69,64,25,136,32,65,49,70,48,1,11
69,14,0,70,63,29,0,25,24,17,43,60,1,12
63,36,17,78,59,12,138,17,64,66,62,68,1,6
78,64,8,83,80,9,16,23,80,83,62,75,1,6
61,64,0,62,57,21,0,26,58,60,66,47,0,10
56,25,13,59,54,19,15,24,34,52,73,35,1,7
61,39,17,66,63,21,88,21,65,59,40,56,1,1
69,47,29,69,63,32,153,28,64,61,80,56,1,11
66,36,29,69,67,12,139,24,60,57,68,50,1,5
70,68,14,76,63,17,8,23,68,72,75,67,1,0
64,56,22,64,62,11,118,26,64,63,51,62,1,8
67,48,29,77,64,12,2,21,73,77,67,73,0,6
80,76,14,84,82,8,40,23,84,90,74,77,1,7
88,42,4,88,85,24,99,30,76,53,69,52,1,10
69,70,8,75,71,11,4,23,70,68,57,62,1,6
68,37,2,68,67,16,138,29,64,68,80,53,1,1
66,47,17,66,60,20,140,24,66,70,68,67,0,9
58,22,17,67,50,22,37,21,46,43,59,32,0,10
67,27,25,67,59,31,132,28,36,29,68,30,1,13
51,8,13,60,36,35,119,18,12,10,27,38,1,13
69,18,14,70,44,24,165,26,37,19,69,17,1,11
63,24,22,78,51,26,132,18,61,65,71,45,1,9
62,62,25,69,61,26,95,19,60,53,65,55,1,11
65,62,25,65,67,25,127,28,66,65,64,42,0,1
68,41,8,75,67,21,2,22,68,66,72,68,1,0
74,68,8,75,75,25,87,26,78,79,67,72,1,10
48,36,17,62,53,16,137,18,50,52,33,48,0,6
69,45,33,72,61,35,1,25,59,22,64,29,1,11
52,24,17,71,44,26,162,18,30,25,63,32,1,12
64,51,25,74,62,37,138,20,64,59,75,56,0,14
74,56,2,75,71,29,79,27,66,49,91,49,1,11
71,65,37,77,63,23,43,21,70,74,72,65,1,1
67,49,14,67,61,24,121,31,61,54,71,57,1,10
57,29,17,65,56,16,27,21,40,34,50,40,1,1
59,48,13,71,55,25,68,19,60,62,55,57,1,11
65,53,17,67,59,24,127,25,61,55,84,60,1,10
66,49,22,66,63,31,118,30,57,40,78,50,1,11
82,79,23,82,77,21,51,27,81,82,70,79,0,0
66,17,17,72,70,23,147,23,67,58,79,46,1,1
66,54,2,70,59,13,144,24,60,62,90,64,0,7
65,27,17,65,64,11,115,27,55,52,80,39,0,0
67,58,31,67,63,20,0,37,64,73,58,62,1,0
76,31,19,76,75,16,104,27,76,75,88,70,1,6
73,73,14,79,65,6,87,22,76,81,59,54,1,4
60,20,17,74,57,29,93,18,24,11,37,12,1,13
68,56,25,68,68,18,158,26,67,61,81,65,1,0
60,20,13,60,50,22,31,29,20,15,42,15,1,1
79,74,23,79,81,24,160,29,79,80,76,76,1,10
75,50,19,83,73,10,142,20,78,74,79,73,1,5
69,55,8,80,58,21,7,21,67,69,75,67,0,8
68,66,33,72,67,21,1,23,71,67,82,66,0,8
66,55,29,72,63,12,158,23,62,67,76,66,1,7
73,33,8,79,64,31,82,22,66,63,85,56,1,11
92,89,24,94,88,14,12,24,95,96,79,80,1,8
72,79,37,72,59,23,7,32,74,72,40,66,1,10
56,36,25,67,52,17,37,20,61,61,50,47,1,0
66,27,22,72,62,16,147,23,58,59,72,42,1,8
71,69,33,74,69,24,42,24,70,66,72,67,0,1
61,57,25,67,44,16,88,23,66,67,56,55,0,5
57,38,13,68,53,14,34,18,58,60,69,54,1,6
69,17,37,78,51,14,4,22,22,14,21,17,1,1
81,74,27,81,77,4,23,31,82,83,73,78,1,5
63,58,31,66,60,8,115,24,62,65,63,54,1,7
71,60,33,77,59,8,43,21,72,77,79,67,1,8
82,73,32,82,81,7,36,29,82,81,85,82,1,6
70,14,31,71,65,28,3,28,22,13,58,33,1,11
74,70,23,83,72,11,134,22,79,75,65,76,1,9
59,61,22,60,54,30,39,26,55,46,62,49,1,10
61,62,25,61,55,12,24,33,65,62,61,59,0,7
80,11,36,80,76,33,17,28,24,14,31,40,1,13
65,11,25,65,65,19,118,28,24,15,28,27,1,1
60,56,17,62,46,16,62,24,60,66,60,49,1,7
63,62,17,64,56,11,111,25,64,67,63,54,0,5
67,36,31,68,61,24,155,25,62,56,82,69,1,11
54,14,22,61,55,34,162,21,16,19,33,25,1,11
60,56,22,60,63,22,145,35,53,60,58,59,1,0
74,12,14,78,70,36,86,24,23,15,45,35,1,11
66,61,17,75,60,14,158,19,66,64,69,51,1,10
60,15,26,70,66,20,74,21,18,20,34,45,1,9
73,73,23,78,76,14,122,22,68,75,77,64,1,8
62,39,26,74,58,21,118,20,44,34,60,41,1,9
66,62,17,78,56,14,1,21,70,68,56,57,1,7
61,56,17,71,53,21,98,20,52,66,60,54,1,12
90,87,21,90,87,20,148,26,88,89,78,79,0,9
69,20,25,76,66,27,2,20,56,53,51,42,1,10
70,33,19,70,60,23,41,28,66,67,85,58,0,8
72,66,23,72,67,36,78,28,73,76,64,69,0,9
53,26,26,65,49,17,154,18,48,52,64,39,1,9
58,43,13,68,54,15,56,20,58,58,66,53,1,1
79,36,19,88,74,24,25,20,71,68,66,58,1,11
63,60,26,68,62,12,118,22,60,64,55,54,1,6
54,53,13,64,46,36,15,19,52,46,63,44,1,10
78,54,30,78,78,22,152,27,80,70,80,78,1,10
52,52,17,68,53,20,11,19,52,53,54,46,0,11
87,82,15,90,84,21,133,24,85,84,68,86,0,1
69,48,2,69,70,32,147,30,66,58,65,69,1,10
69,63,8,77,64,14,5,21,71,74,71,52,1,7
58,12,22,72,60,29,74,20,20,14,38,32,1,11
63,44,22,78,58,9,140,19,66,65,66,64,0,8
63,64,17,66,55,11,115,23,60,68,57,53,1,6
76,76,14,81,64,23,151,24,78,78,79,71,1,1
56,58,13,67,51,14,27,16,57,58,51,49,1,4
59,37,25,78,59,16,74,18,64,61,54,55,0,10
66,66,2,66,61,29,139,27,67,71,71,59,0,9
63,14,17,63,55,31,88,28,26,14,36,47,1,9
75,82,2,75,82,16,84,31,70,67,75,64,1,7
81,47,27,87,84,17,54,20,77,73,82,79,1,10
66,56,37,79,59,15,2,20,70,69,59,65,1,7
55,17,17,77,44,26,34,17,42,29,34,13,1,11
68,17,25,70,64,31,155,27,60,42,62,37,1,12
68,73,17,68,68,16,149,31,65,70,69,62,1,7
79,56,32,79,78,21,143,29,73,72,90,71,0,9
57,34,22,67,60,21,39,20,58,46,68,52,1,10
69,21,29,69,70,26,150,29,55,52,71,41,1,10
70,50,25,80,58,10,43,20,77,75,72,68,0,5
74,73,14,77,64,17,105,24,75,75,73,72,1,7
60,5,26,74,55,12,93,16,12,12,19,53,1,11
67,47,8,72,73,17,155,24,73,62,63,51,1,9
73,75,8,73,69,21,48,30,69,68,88,58,1,0
73,33,19,79,70,25,82,21,62,55,70,45,0,10
82,37,30,83,83,34,36,27,67,57,69,59,0,13
63,55,26,78,60,17,138,19,69,58,61,50,1,1
61,21,13,61,56,31,39,27,40,28,48,22,1,11
49,33,13,69,45,12,137,17,48,47,51,46,1,0
76,48,27,76,69,30,122,29,73,71,75,65,1,13
64,12,17,70,67,27,125,24,19,18,30,32,1,11
59,52,17,78,50,4,88,17,63,65,49,55,0,8
55,26,13,67,48,23,18,18,40,37,59,40,1,9
56,26,17,66,42,9,18,18,45,56,48,29,0,7
72,44,8,77,69,18,45,22,71,70,79,60,0,0
68,10,33,69,65,24,155,26,22,11,18,32,1,9
77,35,23,77,75,35,106,31,65,43,73,56,1,11
64,54,17,64,58,14,96,36,66,70,34,69,1,6
67,27,37,74,58,26,158,22,52,41,77,65,1,1
71,56,33,71,73,30,3,27,74,59,72,66,1,13
70,66,2,73,69,23,7,24,74,72,67,70,1,9
62,67,17,72,41,16,121,20,59,58,60,55,0,6
72,60,8,78,67,27,50,23,75,73,76,69,1,11
68,24,31,75,65,31,41,23,56,78,74,43,0,0
76,77,19,76,77,34,123,28,73,70,70,56,1,13
68,69,8,68,68,15,140,32,68,73,59,62,1,0
71,59,2,77,69,16,43,22,73,68,72,73,1,1
72,57,19,73,70,11,78,26,73,68,85,69,1,6
