Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,Preferred Foot,Height
69,67,€6K,72,65,146lbs,€1.3M,24,71,75,69,64,Right,5'10
64,52,€3K,72,66,157lbs,€625K,22,68,67,70,64,Right,6'0
69,42,€9K,73,63,172lbs,€1.1M,24,62,59,72,45,Right,6'1
68,49,€7K,68,61,196lbs,€675K,28,59,49,90,52,Right,6'4
67,62,€9K,70,67,187lbs,€950K,23,62,62,80,64,Right,6'2
68,30,€10K,73,60,154lbs,€975K,23,69,64,63,43,Right,5'8
70,60,€8K,73,60,137lbs,€1.7M,24,68,75,80,67,Left,5'6
66,31,€3K,66,61,159lbs,€400K,31,66,56,70,51,Right,5'9
65,57,€1K,65,56,154lbs,€425K,27,66,58,74,58,Right,5'9
68,42,€8K,69,68,143lbs,€800K,26,65,64,84,43,Left,5'7
67,59,€5K,67,60,161lbs,€675K,29,68,68,72,63,Right,6'0
73,44,€20K,74,67,179lbs,€2.7M,27,66,44,80,65,Right,6'0
68,49,€10K,68,65,176lbs,€850K,27,67,61,77,66,Right,6'4
69,29,€6K,76,70,172lbs,€1.2M,21,70,57,58,53,Left,6'0
68,67,€20K,73,65,152lbs,€1.2M,21,63,67,67,62,Left,5'10
69,34,€7K,69,67,163lbs,€850K,26,65,59,69,60,Right,5'10
64,55,€9K,76,56,159lbs,€700K,19,65,64,61,65,Right,5'10
65,38,€3K,74,56,161lbs,€800K,20,72,63,63,66,Right,6'0
63,57,€6K,72,60,154lbs,€425K,18,63,52,70,63,Right,6'0
64,56,€5K,64,64,165lbs,€400K,29,66,59,90,64,Right,6'1
69,65,€9K,74,59,163lbs,€1.4M,23,73,74,68,66,Right,6'0
64,48,€500,64,70,161lbs,€350K,28,65,64,69,58,Right,5'9
69,35,€4K,77,62,154lbs,€1.5M,22,66,62,84,69,Right,5'11
66,35,€6K,66,62,150lbs,€500K,27,65,69,82,48,Right,5'11
68,71,€5K,68,70,159lbs,€875K,28,59,67,74,54,Right,5'9
65,57,€4K,65,67,176lbs,€525K,27,63,64,75,62,Right,6'4
68,55,€5K,68,59,161lbs,€850K,28,68,64,61,70,Left,5'9
71,75,€15K,71,59,157lbs,€1.9M,24,77,68,65,50,Right,5'10
67,61,€5K,67,65,174lbs,€475K,33,66,64,61,70,Right,5'10
70,65,€20K,71,71,163lbs,€1.5M,25,74,79,73,69,Right,5'11
68,46,€4K,68,58,176lbs,€700K,27,63,59,71,59,Right,6'1
70,68,€30K,70,70,159lbs,€1.4M,28,68,67,75,66,Right,5'9
70,20,€7K,72,64,190lbs,€1.3M,25,56,55,71,46,Left,6'2
69,39,€10K,74,68,170lbs,€1.1M,24,59,64,83,55,Right,5'10
66,54,€6K,71,68,159lbs,€825K,24,63,57,70,71,Right,5'10
64,54,€2K,79,49,170lbs,€825K,17,64,68,63,66,Right,6'1
73,66,€20K,80,68,157lbs,€4.1M,22,76,80,77,75,Right,5'7
67,64,€4K,70,67,179lbs,€950K,24,61,56,63,59,Right,6'0
66,29,€3K,69,57,161lbs,€650K,25,57,63,73,64,Right,5'10
70,61,€20K,70,59,183lbs,€1.3M,27,70,76,67,64,Right,6'1
70,66,€20K,70,70,185lbs,€1.4M,27,69,68,78,58,Right,6'1
67,61,€6K,76,61,154lbs,€1.1M,22,62,68,75,64,Left,5'9
64,49,€3K,74,58,168lbs,€700K,20,71,59,56,59,Right,5'10
70,67,€10K,71,66,163lbs,€1.6M,26,77,65,60,60,Right,5'9
76,66,€30K,83,69,165lbs,€7.5M,21,81,84,59,76,Left,6'0
64,54,€2K,72,60,163lbs,€625K,20,64,62,76,66,Right,5'11
64,48,€4K,64,64,154lbs,€180K,33,63,64,74,62,Right,5'10
63,60,€2K,69,54,159lbs,€400K,22,53,61,72,51,Left,6'2
68,67,€20K,71,66,161lbs,€1.1M,25,68,66,72,59,Right,5'10
71,35,€30K,78,67,170lbs,€2M,23,65,69,79,54,Left,6'5
64,62,€2K,67,62,181lbs,€550K,23,65,63,75,54,Right,6'2
62,45,€1K,65,64,185lbs,€350K,25,58,56,88,61,Right,6'1
68,66,€20K,73,66,148lbs,€1.2M,24,69,71,71,57,Right,5'9
68,69,€7K,68,76,154lbs,€750K,31,74,76,65,55,Left,5'9
64,43,€4K,68,54,165lbs,€475K,23,59,56,79,52,Right,5'10
64,41,€10K,66,67,161lbs,€425K,26,67,67,66,58,Right,5'10
65,52,€2K,69,56,154lbs,€575K,23,62,61,71,57,Right,5'8
69,67,€8K,72,63,187lbs,€1.3M,25,73,70,67,58,Left,6'2
61,43,€5K,61,66,148lbs,€230K,27,57,62,78,48,Right,5'9
64,50,€3K,64,63,163lbs,€350K,31,61,61,75,65,Left,5'10
72,81,€15K,72,64,196lbs,€2M,30,61,62,45,64,Left,6'3
68,63,€15K,68,67,157lbs,€825K,28,69,73,67,60,Right,5'11
75,75,€20K,77,70,192lbs,€5M,25,72,69,60,58,Right,6'3
71,61,€15K,71,66,176lbs,€1.3M,32,71,75,61,71,Right,5'11
61,31,€2K,61,56,159lbs,€40K,35,59,63,32,73,Right,5'9
67,34,€7K,67,66,170lbs,€575K,27,63,67,73,49,Right,5'11
70,72,€15K,75,72,159lbs,€1.8M,22,73,72,72,59,Right,5'11
68,73,€2K,68,68,154lbs,€750K,31,65,70,69,62,Right,5'8
66,41,€4K,66,63,152lbs,€400K,31,67,68,72,57,Right,5'11
69,70,€30K,69,50,174lbs,€1M,29,70,72,45,61,Right,5'11
67,42,€15K,67,66,185lbs,€425K,32,66,57,72,59,Right,6'1
67,42,€6K,67,63,159lbs,€550K,28,62,58,70,70,Left,5'10
72,80,€15K,79,67,168lbs,€3.1M,23,72,76,66,61,Left,6'1
67,68,€6K,67,74,152lbs,€550K,32,60,63,73,71,Right,5'8
64,56,€3K,73,61,159lbs,€650K,21,68,68,70,51,Right,5'10
69,56,€8K,69,63,146lbs,€1M,28,71,75,70,73,Right,5'9
69,69,€10K,74,67,168lbs,€1.4M,23,72,71,61,67,Right,5'10
69,57,€20K,69,69,163lbs,€600K,32,61,59,70,65,Right,5'10
67,62,€5K,67,64,163lbs,€675K,30,68,72,62,67,Right,5'10
66,45,€2K,76,57,163lbs,€875K,20,63,63,76,51,Right,5'11
65,41,€1K,67,65,168lbs,€550K,24,65,68,78,46,Left,6'0
64,34,€2K,74,56,154lbs,€600K,21,61,63,77,47,Left,5'8
72,48,€6K,72,69,183lbs,€350K,35,60,57,55,43,Right,6'0
66,65,€10K,66,65,170lbs,€625K,27,64,65,70,68,Right,6'0
73,67,€15K,73,72,168lbs,€2.9M,28,68,74,56,69,Left,5'11
61,40,€1K,61,56,176lbs,€230K,27,60,53,76,60,Right,5'11
66,56,€6K,67,63,170lbs,€575K,26,62,64,66,52,Right,5'9
67,27,€7K,67,61,157lbs,€525K,29,53,52,74,43,Right,5'11
63,62,€2K,71,52,157lbs,€500K,22,56,72,75,51,Right,5'10
67,48,€10K,74,58,194lbs,€875K,22,65,64,67,54,Right,6'3
64,47,€6K,64,60,157lbs,€130K,34,53,52,81,56,Left,5'10
69,37,€9K,69,65,192lbs,€775K,29,60,35,74,63,Right,6'2
70,71,€5K,70,72,165lbs,€1.2M,30,72,71,59,65,Right,5'9
67,30,€3K,67,73,161lbs,€400K,32,67,53,77,60,Right,5'10
74,71,€30K,74,74,194lbs,€3.7M,26,73,63,56,56,Right,6'1
69,43,€5K,69,71,159lbs,€825K,27,62,57,68,68,Right,6'2
71,70,€15K,71,72,181lbs,€1.4M,31,66,65,74,63,Left,6'2
73,75,€20K,81,70,181lbs,€4.4M,21,70,67,71,61,Right,6'0
72,30,€15K,77,65,132lbs,€2.4M,22,67,64,75,45,Right,5'10
73,74,€15K,73,70,190lbs,€3M,27,72,70,63,58,Left,6'2
71,73,€20K,72,57,165lbs,€1.9M,26,74,69,63,45,Right,6'0
68,41,€1K,77,59,152lbs,€1.2M,20,56,59,91,48,Right,5'9
70,57,€20K,70,69,154lbs,€1.4M,27,72,70,70,73,Right,5'9
70,70,€15K,76,58,157lbs,€1.9M,22,71,76,35,70,Left,5'10
69,30,€8K,83,63,172lbs,€1.8M,18,64,66,79,59,Right,6'1
80,28,€0,80,74,192lbs,€0,29,68,51,71,68,Right,6'4
66,37,€2K,73,58,157lbs,€750K,22,62,53,77,49,Right,5'8
66,66,€5K,66,70,150lbs,€625K,27,64,66,70,69,Right,5'7
65,50,€5K,72,61,172lbs,€725K,21,68,71,53,68,Right,5'8
75,42,€20K,80,72,170lbs,€4.7M,22,64,54,75,48,Right,6'0
67,38,€6K,67,58,165lbs,€525K,29,57,50,89,45,Left,6'1
66,41,€3K,68,57,165lbs,€600K,25,59,57,81,50,Left,6'0
77,80,€30K,77,76,183lbs,€7M,28,73,62,68,58,Right,6'4
66,63,€3K,68,65,194lbs,€750K,23,65,71,42,59,Right,6'2
68,67,€7K,70,70,168lbs,€1.1M,25,68,69,72,61,Left,6'1
64,67,€2K,64,65,154lbs,€475K,26,58,59,78,59,Right,5'8
67,34,€5K,70,67,148lbs,€750K,25,61,58,82,43,Right,5'8
76,41,€10K,77,68,183lbs,€5M,26,57,46,72,39,Left,6'2
64,51,€5K,69,65,154lbs,€500K,22,55,64,70,58,Right,6'0
66,24,€2K,82,72,150lbs,€1.1M,17,66,65,80,57,Right,5'9
67,54,€8K,67,63,154lbs,€500K,30,62,64,75,54,Left,5'11
63,59,€2K,72,58,161lbs,€450K,21,67,65,73,56,Right,6'2
72,66,€1K,72,77,157lbs,€2.1M,28,75,73,62,55,Right,5'11
61,59,€6K,74,64,157lbs,€400K,19,60,51,70,57,Right,5'9
65,62,€1K,65,65,143lbs,€575K,26,53,57,72,58,Left,5'6
67,49,€7K,68,64,183lbs,€825K,25,68,63,78,62,Right,6'0
71,33,€10K,80,65,154lbs,€2.2M,21,65,56,73,49,Right,5'11
67,77,€10K,67,63,165lbs,€825K,24,73,74,72,52,Right,6'0
68,60,€6K,76,65,157lbs,€1.3M,21,67,69,67,57,Right,5'9
69,41,€4K,69,68,205lbs,€725K,30,63,54,58,54,Right,6'4
68,67,€6K,79,65,170lbs,€1.5M,20,70,69,64,66,Right,5'9
66,50,€2K,71,59,172lbs,€725K,24,68,54,83,65,Right,6'0
66,51,€4K,67,59,179lbs,€575K,26,59,52,90,49,Left,6'0
72,68,€10K,84,64,154lbs,€3.5M,19,76,77,67,73,Right,5'8
70,77,€7K,70,63,168lbs,€725K,34,65,59,71,58,Right,6'0
62,55,€1K,62,56,154lbs,€230K,31,62,60,77,62,Right,5'8
71,22,€15K,74,65,159lbs,€1.7M,23,65,63,78,59,Right,5'4
67,50,€3K,77,60,148lbs,€1.2M,21,73,73,72,59,Left,5'11
69,39,€10K,69,63,181lbs,€775K,29,70,57,75,47,Right,6'4
63,48,€4K,63,59,161lbs,€275K,26,61,59,71,49,Right,5'9
67,63,€6K,67,66,157lbs,€750K,25,66,65,69,59,Right,5'7
66,48,€3K,71,64,157lbs,€825K,23,71,69,72,70,Right,5'9
78,39,€20K,86,76,163lbs,€11M,22,74,51,73,51,Right,6'1
66,54,€2K,72,63,163lbs,€725K,20,70,59,72,73,Right,5'10
65,36,€2K,70,54,170lbs,€600K,23,54,59,88,44,Right,5'9
65,28,€2K,65,50,143lbs,€230K,33,64,58,66,64,Left,5'9
70,66,€5K,79,67,165lbs,€2.1M,22,75,76,72,66,Right,6'1
68,64,€15K,69,66,181lbs,€1M,25,64,67,80,55,Right,6'1
74,32,€10K,76,73,174lbs,€3.4M,25,64,60,77,60,Right,5'11
66,66,€10K,66,61,183lbs,€650K,27,67,71,71,59,Left,6'0
76,82,€8K,76,70,170lbs,€4.6M,31,74,64,56,58,Right,5'11
66,58,€7K,78,70,172lbs,€1M,19,65,64,55,66,Right,6'1
72,72,€40K,72,74,176lbs,€2.1M,29,73,65,68,51,Right,6'1
63,46,€2K,65,61,159lbs,€350K,24,51,52,70,56,Left,5'11
66,54,€3K,66,64,159lbs,€650K,26,68,69,60,68,Right,5'10
74,25,€15K,84,72,172lbs,€4.3M,19,70,66,78,58,Right,6'2
69,62,€3K,74,58,146lbs,€1.4M,23,75,75,76,50,Right,5'10
69,50,€7K,72,69,154lbs,€1.1M,24,65,59,76,64,Right,5'11
78,82,€50K,78,79,192lbs,€8.5M,28,73,65,68,47,Right,6'4
61,48,€6K,70,64,163lbs,€300K,22,57,52,70,56,Left,5'11
68,60,€2K,75,62,150lbs,€1.2M,21,69,74,66,68,Right,5'7
69,69,€7K,72,65,185lbs,€1.3M,24,66,67,70,57,Right,6'1
64,47,€2K,81,64,152lbs,€825K,18,63,63,66,61,Right,5'11
63,46,€3K,64,56,146lbs,€375K,26,64,56,75,70,Right,5'9
63,45,€2K,63,60,152lbs,€210K,31,59,57,72,54,Right,5'10
67,44,€9K,67,67,187lbs,€525K,30,63,53,63,53,Right,6'3
67,55,€4K,70,65,154lbs,€900K,24,67,70,60,60,Right,5'8
73,40,€80K,83,64,179lbs,€4.1M,20,69,63,67,43,Right,6'1
65,53,€2K,66,58,150lbs,€600K,25,64,68,81,57,Right,5'9
66,45,€5K,82,60,146lbs,€1.1M,18,63,64,81,54,Left,5'7
58,63,€2K,74,54,150lbs,€250K,19,61,62,69,56,Right,5'9
63,41,€1K,69,60,174lbs,€450K,23,67,62,68,65,Right,6'0
72,73,€4K,72,71,179lbs,€2M,30,72,71,52,69,Right,5'11
63,51,€4K,63,75,148lbs,€325K,28,65,61,70,59,Right,5'8
70,33,€8K,71,68,181lbs,€1.3M,26,65,58,77,60,Right,6'2
70,73,€10K,70,67,176lbs,€1.2M,31,70,72,62,65,Right,6'2
70,39,€1K,70,61,168lbs,€950K,30,68,66,69,50,Left,5'11
76,41,€2K,82,71,194lbs,€6M,23,63,38,79,34,Right,6'4
62,55,€2K,65,62,161lbs,€350K,25,63,51,90,56,Right,6'0
72,69,€15K,72,68,165lbs,€2.2M,27,71,70,70,66,Right,5'10
71,26,€15K,76,59,163lbs,€1.9M,22,69,57,85,29,Right,6'2
62,50,€2K,70,57,172lbs,€400K,22,63,61,67,58,Right,6'1
74,29,€15K,74,67,168lbs,€0,36,57,52,55,55,Right,5'11
64,42,€3K,64,63,196lbs,€325K,29,58,60,81,61,Left,6'2
69,39,€7K,69,61,168lbs,€650K,31,63,62,75,55,Right,5'8
71,46,€6K,77,67,174lbs,€1.9M,23,73,60,71,67,Right,6'2
65,57,€10K,65,67,168lbs,€475K,30,63,66,66,65,Right,5'11
64,44,€5K,75,59,157lbs,€650K,20,66,61,69,56,Right,5'8
71,69,€3K,71,62,168lbs,€625K,35,72,71,72,73,Right,5'7
72,41,€6K,73,73,170lbs,€2M,27,66,60,81,59,Right,5'11
70,33,€30K,70,60,170lbs,€1M,28,66,67,85,58,Left,5'9
69,67,€6K,70,63,170lbs,€1.3M,24,70,71,62,64,Right,6'1
65,39,€2K,71,61,154lbs,€725K,22,66,60,75,68,Right,5'9
75,35,€20K,82,70,159lbs,€5M,22,75,61,75,52,Right,6'1
65,55,€3K,70,65,154lbs,€700K,22,67,68,66,71,Right,5'10
67,61,€2K,67,56,139lbs,€775K,26,65,66,58,68,Left,5'5
71,70,€4K,71,70,172lbs,€1.6M,30,68,62,74,42,Left,6'0
72,45,€500,72,72,168lbs,€1.2M,32,59,68,66,75,Right,5'9
67,63,€6K,67,63,159lbs,€725K,28,62,66,62,57,Right,6'1
68,56,€2K,68,70,159lbs,€675K,32,71,66,45,73,Right,6'0
69,64,€5K,75,61,154lbs,€1.4M,22,68,71,72,70,Right,5'8
73,36,€15K,73,67,172lbs,€1.7M,32,58,57,68,49,Right,6'1
65,29,€3K,65,66,172lbs,€150K,34,64,59,77,50,Left,5'8
66,58,€3K,71,58,143lbs,€825K,23,63,70,74,64,Right,5'6
69,33,€3K,83,63,159lbs,€1.9M,19,66,57,85,46,Right,5'9
72,41,€3K,75,76,183lbs,€2.3M,24,67,65,85,64,Right,6'2
69,67,€20K,69,70,170lbs,€1M,26,69,67,68,66,Right,6'1
69,68,€9K,79,55,154lbs,€1.7M,21,65,63,64,63,Right,5'10
71,31,€15K,71,77,148lbs,€1.7M,25,79,66,67,73,Right,5'10
65,51,€2K,75,62,159lbs,€850K,21,58,62,81,65,Right,5'11
70,27,€15K,74,60,174lbs,€1.4M,25,58,65,80,60,Right,6'0
73,43,€2K,74,66,181lbs,€2.6M,28,55,50,75,52,Right,6'0
63,52,€2K,63,62,170lbs,€230K,30,60,53,72,47,Left,6'0
69,32,€6K,69,67,168lbs,€750K,29,63,61,74,48,Left,6'0
65,44,€2K,75,60,183lbs,€850K,20,70,68,70,62,Left,6'1
70,34,€8K,70,58,179lbs,€950K,30,60,54,79,47,Left,6'0
66,66,€5K,66,62,183lbs,€650K,27,63,62,76,60,Right,6'0
71,58,€6K,74,69,165lbs,€1.7M,26,68,68,78,66,Left,6'0
63,32,€3K,63,69,172lbs,€275K,31,64,54,74,54,Right,6'0
80,33,€30K,85,69,172lbs,€16.5M,23,62,65,64,57,Left,6'4
66,57,€9K,77,55,141lbs,€1.1M,22,68,75,50,62,Right,5'9
66,40,€500,66,68,154lbs,€110K,35,64,67,61,59,Right,5'9
64,31,€3K,74,62,154lbs,€700K,21,66,67,63,61,Right,5'7
71,70,€15K,75,76,181lbs,€2.2M,23,68,67,84,69,Right,6'1
66,48,€2K,73,57,161lbs,€750K,23,59,60,79,62,Right,5'10
63,67,€2K,63,61,170lbs,€325K,28,67,63,57,60,Left,6'0
72,60,€2K,72,71,143lbs,€220K,39,77,68,27,82,Left,5'7
71,73,€10K,72,77,165lbs,€1.9M,26,71,59,61,58,Right,6'1
64,45,€4K,78,55,165lbs,€950K,20,70,70,69,59,Right,5'11
67,20,€3K,79,59,148lbs,€950K,18,64,52,73,42,Right,5'10
71,26,€10K,78,70,165lbs,€2M,21,61,54,74,63,Left,6'0
62,58,€1K,62,57,165lbs,€300K,27,62,58,68,58,Right,5'7
62,54,€3K,62,56,165lbs,€220K,28,62,56,75,60,Right,6'0
69,61,€20K,79,57,159lbs,€1.6M,21,70,73,70,64,Left,5'11
66,61,€7K,69,54,168lbs,€775K,23,67,67,66,63,Right,5'11
70,57,€6K,70,62,150lbs,€1.4M,26,72,74,72,64,Right,5'9
75,40,€20K,75,73,172lbs,€3.2M,28,66,53,69,45,Right,6'1
73,27,€20K,77,64,165lbs,€3.2M,24,69,56,78,50,Right,5'9
65,45,€2K,74,63,165lbs,€800K,21,66,68,78,63,Right,6'0
71,60,€15K,77,68,137lbs,€2.2M,22,74,74,63,67,Right,5'8
66,32,€4K,73,65,159lbs,€875K,22,68,59,78,63,Right,5'10
68,34,€6K,76,59,190lbs,€1.1M,21,62,64,84,51,Left,6'6
68,70,€5K,74,71,161lbs,€1.1M,19,67,60,58,70,Right,6'0
68,59,€6K,71,59,152lbs,€1M,25,69,63,74,71,Left,5'10
66,63,€4K,73,56,126lbs,€875K,23,69,72,77,67,Left,5'7
67,36,€8K,76,66,176lbs,€975K,21,53,60,74,66,Right,6'2
69,37,€15K,72,65,157lbs,€1.1M,23,67,55,78,64,Right,5'7
65,68,€2K,79,69,134lbs,€1M,18,61,57,74,63,Right,5'7
67,70,€5K,67,53,157lbs,€700K,29,65,60,75,61,Right,5'10
70,42,€6K,73,65,174lbs,€1.4M,25,67,68,81,59,Right,6'2
70,32,€10K,70,64,154lbs,€950K,30,54,60,68,56,Right,6'0
68,54,€20K,83,62,154lbs,€1.7M,18,73,71,77,70,Right,5'11
67,66,€4K,67,62,183lbs,€675K,30,70,65,77,70,Left,6'0
72,72,€20K,78,69,183lbs,€2.9M,22,75,73,71,63,Right,6'2
61,54,€4K,70,54,163lbs,€300K,23,60,59,58,60,Right,6'1
67,60,€8K,67,71,172lbs,€450K,33,64,62,65,65,Right,6'0
68,46,€6K,72,63,148lbs,€950K,24,70,52,72,64,Right,5'10
70,36,€0,71,66,168lbs,€0,27,46,58,66,56,Right,6'1
72,40,€10K,72,67,152lbs,€1.2M,32,57,61,86,40,Left,5'10
66,42,€1K,75,58,150lbs,€725K,19,66,62,80,51,Right,5'10
70,22,€0,70,64,172lbs,€0,30,69,58,73,32,Right,5'10
67,49,€7K,67,62,161lbs,€550K,29,67,60,75,56,Right,6'0
67,69,€15K,70,67,161lbs,€900K,23,68,68,77,51,Right,5'10
65,22,€0,66,64,150lbs,€0,26,60,59,82,65,Right,5'8
65,46,€500,75,56,185lbs,€750K,21,67,60,67,60,Right,5'10
68,54,€15K,73,64,150lbs,€1.2M,22,69,71,59,64,Right,5'10
64,47,€4K,64,55,176lbs,€325K,28,58,52,72,46,Left,6'0
63,60,€2K,72,54,159lbs,€500K,20,62,61,60,58,Right,5'9
71,43,€20K,77,60,152lbs,€1.9M,23,73,67,62,48,Right,5'11
73,73,€20K,79,65,132lbs,€3.9M,22,76,81,59,54,Right,5'5
69,60,€7K,72,59,132lbs,€1.3M,25,70,66,75,69,Left,5'3
71,58,€4K,84,72,146lbs,€2.9M,19,74,73,71,72,Right,5'7
74,36,€15K,74,58,174lbs,€2M,32,67,59,59,59,Right,6'4
67,45,€6K,73,66,150lbs,€975K,22,64,66,78,59,Right,5'8
60,50,€500,60,65,159lbs,€0,37,63,56,51,54,Right,5'8
71,69,€5K,71,62,172lbs,€1.3M,32,73,66,54,61,Right,6'0
67,60,€20K,67,62,165lbs,€750K,25,70,69,66,63,Right,6'2
65,54,€3K,65,61,179lbs,€475K,29,67,64,74,65,Right,6'0
64,49,€2K,69,53,150lbs,€500K,21,63,65,56,66,Right,5'11
74,42,€30K,84,61,154lbs,€4.8M,21,69,63,69,46,Right,6'0
75,32,€30K,75,63,172lbs,€2.7M,31,62,48,60,50,Right,6'1
68,68,€15K,68,66,168lbs,€700K,32,69,69,43,65,Right,5'9
69,63,€7K,69,76,161lbs,€950K,30,71,64,67,67,Right,5'10
68,44,€6K,68,67,176lbs,€625K,29,64,62,68,51,Right,6'0
63,30,€3K,66,63,154lbs,€350K,25,63,44,76,54,Left,5'9
67,36,€6K,68,61,172lbs,€825K,25,62,56,82,69,Right,6'2
66,59,€3K,75,63,163lbs,€950K,20,64,67,71,68,Right,5'11
69,57,€10K,70,61,148lbs,€1.2M,25,67,72,73,62,Right,5'9
63,62,€2K,70,54,174lbs,€425K,19,66,67,68,57,Right,6'4
69,69,€6K,69,68,150lbs,€1M,26,68,70,77,61,Right,5'7
66,51,€4K,66,62,154lbs,€300K,34,70,64,71,62,Right,5'9
71,33,€20K,71,60,165lbs,€1.3M,27,60,57,57,56,Left,6'1
71,52,€15K,72,68,130lbs,€1.9M,25,73,78,71,64,Right,5'7
66,30,€3K,67,63,168lbs,€600K,26,62,58,70,49,Left,6'0
66,45,€5K,66,55,161lbs,€500K,32,72,71,62,58,Left,5'11
64,53,€2K,64,62,161lbs,€300K,30,57,58,62,59,Left,6'2
65,48,€3K,68,63,157lbs,€625K,25,66,64,72,68,Right,5'11
67,50,€500,69,60,168lbs,€750K,24,66,58,60,45,Right,6'0
64,58,€4K,73,63,176lbs,€675K,21,64,63,81,57,Right,6'0
67,23,€5K,70,62,150lbs,€750K,25,63,65,83,56,Right,5'7
69,49,€5K,69,64,170lbs,€725K,30,69,58,70,69,Right,6'1
66,53,€3K,69,55,141lbs,€775K,24,69,72,67,58,Right,5'9
69,69,€8K,74,67,181lbs,€1.4M,22,69,70,75,66,Left,6'1
69,71,€20K,69,68,192lbs,€950K,30,71,63,66,64,Right,6'0
64,39,€3K,67,62,174lbs,€450K,24,64,65,72,61,Left,6'2
70,65,€8K,71,67,132lbs,€1.5M,25,70,70,73,60,Left,5'8
60,42,€6K,67,62,150lbs,€275K,20,63,64,62,50,Right,5'10
71,72,€30K,72,66,172lbs,€1.9M,26,74,73,60,54,Right,6'0
69,69,€10K,69,68,163lbs,€1M,29,67,64,72,67,Right,5'11
62,37,€2K,62,51,150lbs,€230K,26,59,58,86,62,Left,5'8
70,67,€9K,70,61,154lbs,€1.3M,30,73,71,32,56,Right,6'1
68,48,€5K,68,63,168lbs,€475K,32,68,56,86,66,Left,5'11
69,64,€15K,75,66,163lbs,€1.4M,22,70,73,70,60,Right,5'9
68,64,€6K,69,55,168lbs,€1M,24,65,68,90,61,Right,5'10
66,59,€3K,66,65,187lbs,€0,37,60,62,48,53,Right,6'3
72,73,€9K,74,71,179lbs,€2.6M,25,66,68,73,58,Right,6'0
62,58,€3K,62,55,157lbs,€275K,27,65,63,71,61,Right,5'7
63,46,€500,78,49,172lbs,€625K,19,62,51,77,54,Right,5'10
65,45,€2K,80,65,152lbs,€1M,18,68,66,60,64,Left,6'1
62,32,€500,76,52,172lbs,€575K,19,69,61,71,59,Right,6'0
79,40,€15K,86,69,174lbs,€12.5M,20,63,54,73,44,Right,6'2
65,42,€3K,72,57,154lbs,€625K,22,60,51,73,45,Right,5'9
67,50,€8K,72,67,165lbs,€950K,22,71,64,75,63,Left,5'11
65,36,€3K,65,68,185lbs,€475K,29,59,52,85,64,Left,6'2
68,66,€20K,68,68,170lbs,€575K,33,69,60,48,72,Right,5'9
72,76,€10K,82,74,174lbs,€3.5M,21,72,65,69,61,Right,5'10
67,71,€4K,80,64,143lbs,€1.3M,19,66,62,64,64,Right,5'11
63,35,€2K,63,66,176lbs,€275K,31,67,65,71,61,Right,5'9
67,64,€5K,72,60,174lbs,€1M,24,63,66,68,49,Right,5'9
65,66,€3K,65,70,141lbs,€525K,28,59,62,73,64,Right,5'8
73,27,€40K,73,73,179lbs,€2.2M,29,65,59,75,58,Right,5'10
69,39,€30K,69,59,159lbs,€775K,28,63,59,85,55,Left,5'8
66,36,€4K,66,65,161lbs,€275K,33,63,59,57,58,Right,6'0
68,53,€10K,75,70,165lbs,€1.1M,22,65,59,75,57,Right,6'1
69,72,€6K,72,59,185lbs,€1.3M,24,68,61,78,46,Right,6'2
67,63,€6K,67,66,150lbs,€750K,27,66,65,72,62,Right,5'7
74,45,€20K,74,63,154lbs,€2.2M,31,60,43,70,47,Right,5'10
69,61,€6K,76,74,150lbs,€1.2M,21,68,70,80,54,Left,5'10
62,50,€1K,67,58,168lbs,€375K,24,60,57,75,67,Left,5'10
76,69,€50K,82,73,143lbs,€7.5M,22,80,82,69,68,Left,5'7
67,61,€4K,74,53,170lbs,€1M,21,68,71,58,57,Right,5'11
63,59,€2K,63,66,157lbs,€300K,30,64,65,73,65,Right,5'10
67,45,€8K,76,66,172lbs,€975K,21,64,61,74,64,Right,6'0
62,50,€2K,62,59,165lbs,€180K,31,64,63,61,57,Right,5'9
74,56,€2K,75,57,176lbs,€3.1M,27,62,51,72,44,Right,6'2
72,72,€20K,72,80,174lbs,€2.2M,27,71,71,69,59,Right,5'10
72,34,€0,73,67,174lbs,€0,26,66,58,87,62,Left,6'2
66,43,€3K,77,50,157lbs,€1.1M,20,62,66,75,78,Right,5'10
67,44,€10K,67,60,161lbs,€525K,29,62,62,75,45,Right,5'11
68,64,€7K,68,65,176lbs,€875K,28,65,69,70,59,Right,6'2
75,75,€50K,75,78,185lbs,€1.6M,35,77,62,70,74,Right,6'7
66,51,€2K,66,59,163lbs,€475K,28,64,62,71,33,Left,5'11
62,55,€2K,67,64,174lbs,€300K,25,64,54,67,51,Left,5'10
65,42,€3K,65,62,163lbs,€400K,28,65,59,74,68,Right,5'10
70,51,€10K,70,72,203lbs,€1.1M,28,57,52,76,52,Right,6'2
69,58,€4K,76,62,157lbs,€1.4M,21,71,69,69,71,Right,5'10
63,53,€3K,67,59,172lbs,€425K,23,64,66,74,60,Left,6'0
67,56,€10K,67,69,159lbs,€800K,24,72,73,75,49,Left,5'10
65,59,€3K,66,65,161lbs,€625K,24,66,71,35,60,Right,5'10
68,64,€10K,76,58,159lbs,€1.3M,20,72,73,60,59,Right,5'9
